id,fecha_publicacion,precio_cop,area_m2,habitaciones,banos,barrio,direccion,ciudad,lat,lon,tipo_propiedad
990777,2025-04-03,363051000,38,5,2,Ciudad  Jardín,  Carrera 48 #55-24 ,Santiago de Cali,3.42145,-76.543812,Apartaestudio
214966,2025-04-03,373292000,65,1,1,San Cayetano,  Avenida 30 #51-15 ,Cali,3.380452,-76.567389,Apartaestudio
133033,2025-04-03,772790000,104,2,5,Tequendama,Transversal 47 #116-12,Cali,3.432311,-76.521373,Casa
502581,2025-04-03,434846000,107,2,1,Granada,Calle 15 #25-56,Cali,3.43126,-76.491309,Apartamento
749602,2025-04-03,195154000,117,4,1,San Bosco,Transversal 115 #86-26,Santiago de Cali,3.413039,-76.553444,Casa
669458,2025-04-04,528826000,78,2,5,El Refugio,Avenida 100 #32-3,Cali,3.489224,-76.46279,Apartamento
150755,2025-04-04,446684000,100,1,4,  Napoles ,Avenida 18 #67-2,Cali,3.442629,-76.488365,  Apartaestudio 
679558,2025-04-04,688723000,86,2,1,El Refugio,Calle 30 #46-26,Cali,3.48111,-76.464191,  Casa 
579798,2025-04-05,359493000,60,6,2,El Ingenio,Carrera 78 #25-29,Cali,3.455901,-76.462799,""
543213,2025-04-05,308619000,66,1,1,La Flora,Transversal 2 #29-52,"",3.488786,-76.540544,Casa
293495,2025-04-05,1447354000,114,4,4,Granada,  Avenida 106 #47-2 ,Cali,3.485344,-76.561794,Apartamento
761000,2025-04-05,123410000,105,4,1,Granada,Calle 97 #82-7,"",3.4176,-76.56335,Apartamento
824703,2025-04-05,247789000,43,2,1,La Flora,Transversal 84 #112-26,"",3.473877,-76.532231,Apartaestudio
908643,2025-04-05,964319000,52,1,1,El Ingenio,"",Cali,3.38799,-76.567231,Apartamento
293495,2025-04-05,1447354000,114,4,4,Granada,  Avenida 106 #47-2 ,Cali,3.485344,-76.561794,Apartamento
877268,2025-04-06,503606000,143,1,2,San Cayetano,Transversal 73 #120-47,Santiago de Cali,3.403858,-76.463778,Apartamento
528841,2025-04-06,"",86,6,3,San Fernando,Avenida 95 #11-44,Santiago de Cali,3.447896,-76.466369,Casa
512524,2025-04-06,295037000,109,5,1,  El Ingenio ,Calle 93 #67-54,Cali,3.415568,-76.489984,Casa
229422,2025-04-06,253584000,80,2,2,San Cayetano,  Calle 78 #3-5 ,Cali,3.444601,-76.563955,""
937981,2025-04-06,258629000,68,1,2,Centenario,Avenida 87 #6-14,Cali,3.429296,-76.474975,Apartaestudio
854935,2025-04-06,246515000,140,1,5,San Cayetano,Avenida 87 #83-53,Cali,3.459734,-76.476117,Casa
827912,2025-04-07,350438000,119,6,2,Napoles,Carrera 12 #89-45,Cali,3.456208,-76.568378,Casa
355389,2025-04-07,681072000,122,1,2,  La Flora ,  Avenida 108 #10-20 ,Santiago de Cali,3.383227,-76.471597,Apartamento
317798,2025-04-07,321031000,91,2,2,El Ingenio,Calle 79 #96-44,  Cali ,3.391837,-76.554326,Casa
711774,2025-04-07,270858000,88,1,1,San Antonio,Avenida 71 #6-4,Cali,3.447908,-76.472303,Apartamento
999102,2025-04-08,142315000,45,2,3,Pance,  Calle 63 #36-48 ,Cali,3.454533,-76.468668,Apartaestudio
639644,2025-04-08,545800000,70,3,2,"",Carrera 76 #85-18,  Cali ,3.459155,-76.551552,Apartaestudio
729361,2025-04-08,386045000,139,3,5,San Cayetano,Transversal 40 #5-25,Cali,3.454693,-76.458658,Casa
525834,2025-04-08,404859000,88,6,3,Santa Mónica,Avenida 1 #74-25,Cali,3.428131,-76.488384,Casa
368838,2025-04-09,334494000,84,1,1,San Judas,Carrera 41 #35-53,Cali,3.38972,-76.532742,Apartamento
931518,2025-04-09,314554000,149,3,2,San Antonio,Calle 105 #100-22,Cali,3.438455,-76.517861,Casa
876186,2025-04-09,380790000,141,"",1,San Antonio,Carrera 62 #12-59,Santiago de Cali,3.441069,-76.456033,Apartamento
743003,2025-04-10,263631000,98,6,2,  San Fernando ,Carrera 115 #71-19,Cali,3.393226,-76.566775,Casa
728164,2025-04-10,222281000,82,2,3,Santa Mónica,Carrera 8 #23-39,Cali,3.430734,-76.477512,  Apartaestudio 
737307,2025-04-11,531975000,66,3,3,San Antonio,Transversal 80 #81-57,Cali,3.48937,-76.518073,Apartamento
725903,2025-04-11,532754000,83,3,4,El Refugio,Calle 105 #2-57,Santiago de Cali,3.433747,-76.539368,Apartamento
939602,2025-04-11,,55,2,3,San Cayetano,Carrera 28 #50-26,Cali,3.400221,-76.502942,Casa
723082,2025-04-11,251095000,144,6,"",San Antonio,Carrera 120 #69-16,Cali,3.433505,-76.511749,Apartamento
699210,2025-04-11,226604000,166,3,1,  Granada ,Carrera 58 #96-18,Cali,3.458623,-76.49069,""
293518,2025-04-11,276859000,97,5,3,Ciudad  Jardín,Avenida 117 #73-15,Santiago de Cali,3.40667,-76.490702,Apartamento
217528,2025-04-12,259330000,130,3,2,Pance,Avenida 26 #87-5,Santiago de Cali,3.423035,-76.521725,  Casa 
339014,2025-04-12,311745000,42,2,3,  La Flora ,  Avenida 57 #100-38 ,Cali,3.460153,-76.478482,Apartamento
975879,2025-04-12,536292000,155,3,3,Centenario,Avenida 80 #56-47,  Cali ,3.430897,-76.487013,Apartamento
217528,2025-04-12,259330000,130,3,2,Pance,Avenida 26 #87-5,Santiago de Cali,3.423035,-76.521725,  Casa 
221837,2025-04-13,433734000,117,3,4,Ciudad  Jardín,Calle 18 #55-16,Cali,3.381151,-76.477474,
221837,2025-04-13,433734000,117,3,4,Ciudad  Jardín,Calle 18 #55-16,Cali,3.381151,-76.477474,
265167,2025-04-14,164631000,43,2,1,El Ingenio,Carrera 7 #16-51,  Cali ,3.391322,-76.51958,Apartaestudio
206368,2025-04-14,211672000,131,3,1,San Fernando,Avenida 20 #82-14,Cali,3.454091,-76.540292,Casa
126801,2025-04-14,602602000,"",2,2,Granada,Avenida 84 #42-4,Cali,3.443387,-76.568549,Casa
313375,2025-04-14,877083000,77,4,5,San Cayetano,Carrera 22 #43-8,  Cali ,3.420012,-76.529846,Casa
168060,2025-04-15,347117000,77,1,1,  El Ingenio ,Carrera 48 #94-57,Santiago de Cali,3.477725,-76.527404,Apartamento
840804,2025-04-15,235310000,82,2,1,Santa Mónica,  Calle 2 #77-31 ,Cali,3.398945,-76.530995,Apartamento
972889,2025-04-15,568314000,,2,2,Tequendama,Transversal 58 #93-28,Cali,3.410721,-76.474474,Apartaestudio
780543,2025-04-16,563137000,102,6,1,El Refugio,Calle 1 #94-42,Cali,3.442913,-76.555471,Apartamento
712414,2025-04-16,311468000,77,4,1,Tequendama,  Carrera 60 #67-37 ,Cali,3.420724,-76.568164,Apartamento
401476,2025-04-16,233789000,50,3,1,El Refugio,Avenida 36 #101-13,Cali,3.416036,-76.499153,Casa
136094,2025-04-16,306281000,82,3,2,Centenario,  Avenida 66 #68-52 ,Cali,3.476237,-76.466938,Casa
969850,2025-04-16,163812000,149,6,3,San Fernando,Avenida 3 #85-50,Cali,3.476047,-76.488908,Apartamento
956128,2025-04-16,324601000,153,1,3,San Judas,Carrera 33 #29-41,"",3.401209,-76.551651,  Apartaestudio 
100348,2025-04-17,556323000,96,3,5,Napoles,Carrera 30 #113-19,Cali,3.478166,-76.517964,Casa
230350,2025-04-17,583978000,112,6,2,Pance,Avenida 60 #14-56,Cali,3.452582,-76.462958,Casa
144420,2025-04-17,427078000,111,3,2,Ciudad  Jardín,  Carrera 108 #56-30 ,Cali,3.468101,-76.542795,Apartamento
181782,2025-04-17,266143000,31,3,1,Granada,Calle 24 #106-17,Cali,3.408561,-76.51468,Apartaestudio
166288,2025-04-17,615184000,63,4,3,Napoles,Carrera 30 #91-60,Cali,3.449125,-76.538711,Casa
761359,2025-04-18,637198000,53,1,2,San Judas,Transversal 25 #86-48,Cali,3.388245,-76.450418,Apartamento
609617,2025-04-18,385116000,57,4,1,Tequendama,Calle 64 #28-59,Cali,3.470141,-76.462403,Apartaestudio
673958,2025-04-18,229853000,116,4,2,El Refugio,Carrera 50 #89-13,Cali,3.458665,-76.482403,Casa
269419,2025-04-18,97848000,101,1,3,Tequendama,Calle 94 #90-31,Cali,3.440118,-76.513482,Casa
399467,2025-04-18,489338000,99,3,3,El Refugio,  Avenida 107 #28-8 ,Cali,3.417503,-76.537646,Casa
918674,2025-04-18,282184000,52,6,1,El Refugio,Calle 7 #86-15,Santiago de Cali,3.451007,-76.501824,  Apartamento 
393006,2025-04-19,308464000,84,3,2,,Avenida 47 #13-51,Cali,3.460233,-76.489615,Apartamento
712075,2025-04-19,199472000,52,3,1,  Pance ,Calle 82 #58-32,Cali,3.468309,-76.514088,  Apartamento 
718513,2025-04-19,366965000,88,3,1,El Ingenio,  Transversal 99 #10-42 ,Santiago de Cali,3.38371,-76.464208,Apartamento
889451,2025-04-19,343556000,72,5,2,  San  Antonio ,Calle 92 #103-9,Cali,3.476,-76.504627,Apartamento
215510,2025-04-19,492739000,101,3,2,Centenario,Transversal 48 #74-9,Cali,3.433769,-76.480502,Casa
271475,2025-04-19,689718000,88,5,3,San Cayetano,Carrera 4 #14-7,Cali,3.381488,-76.49981,Apartamento
679790,2025-04-20,250900000,101,5,2,Tequendama,,  Cali ,3.469827,-76.530137,  Casa 
815149,2025-04-20,373878000,97,4,1,San Judas,Avenida 86 #24-40,Santiago de Cali,3.403669,-76.499519,Casa
218630,2025-04-20,159969000,118,2,1,  Napoles ,Calle 14 #67-9,Cali,3.390331,-76.543504,Apartamento
790436,2025-04-20,261717000,81,6,3,Ciudad  Jardín,Transversal 51 #8-58,Cali,3.429174,-76.4992,Casa
503451,2025-04-20,180406000,84,2,2,Pance,Carrera 13 #15-41,Cali,3.45344,-76.530933,  Apartaestudio 
668952,2025-04-20,194910000,69,4,2,Pance,Carrera 36 #88-11,Santiago de Cali,3.432621,-76.564319,Casa
815489,2025-04-20,190033000,137,2,3,San Cayetano,Calle 91 #88-22,Cali,3.466017,-76.566816,Apartamento
674277,2025-04-21,557611000,49,6,3,Pance,Transversal 41 #61-1,  Cali ,3.454067,-76.539082,Apartamento
949177,2025-04-21,269210000,65,2,3,San Antonio,Avenida 74 #118-38,Cali,3.459047,-76.533124,Casa
579855,2025-04-22,611931000,125,1,1,Santa Mónica,Transversal 91 #40-21,Cali,3.423624,-76.484445,  Apartamento 
941508,2025-04-22,177781000,106,2,1,La Flora,Avenida 5 #53-30,Cali,3.419026,-76.512324,  Casa 
966154,2025-04-22,484783000,236,6,2,San Cayetano,Carrera 29 #20-18,Cali,3.470085,-76.454513,Apartamento
957511,2025-04-22,482261000,59,4,2,La Flora,Calle 116 #42-58,Cali,3.410555,-76.450087,Casa
941783,2025-04-22,262223000,69,4,3,,Avenida 51 #103-1,"",3.386739,-76.539517,Casa
973468,2025-04-22,159044000,182,6,3,San  Antonio,Calle 102 #13-49,Santiago de Cali,3.438403,-76.555805,Casa
765185,2025-04-23,266808000,62,2,3,La Flora,Avenida 37 #105-8,Cali,3.444621,-76.497372,Apartamento
112047,2025-04-23,288431000,176,3,3,La Flora,Carrera 35 #52-19,Cali,3.470936,-76.481762,Casa
194132,2025-04-24,470319000,115,6,1,Granada,  Transversal 44 #68-44 ,Cali,3.389075,-76.482662,Apartaestudio
305536,2025-04-25,183042000,83,4,1,Centenario,Transversal 118 #21-37,Cali,3.433025,-76.537231,Apartamento
384840,2025-04-25,245276000,128,2,1,Centenario,Carrera 16 #20-14,Cali,3.443298,-76.514597,Apartamento
965836,2025-04-25,821391000,105,2,4,Ciudad  Jardín,Transversal 57 #23-29,Cali,3.436145,-76.564951,Apartamento
302767,2025-04-26,272454000,49,2,3,Tequendama,  Transversal 46 #10-4 ,Cali,3.437325,-76.463471,  Casa 
608807,2025-04-26,325445000,83,5,4,Pance,Transversal 45 #27-44,  Cali ,3.475001,-76.565204,""
411682,2025-04-26,500393000,61,1,1,  Santa Mónica ,Avenida 1 #106-43,Cali,3.436658,-76.514564,  Apartaestudio 
699464,2025-04-26,275607000,105,4,3,Granada,Calle 36 #53-3,Cali,3.440311,-76.565919,Apartamento
269738,2025-04-26,806396000,61,4,4,San Bosco,Calle 6 #54-43,Cali,3.43073,-76.567222,Apartaestudio
100996,2025-04-27,341377000,108,6,2,Santa Mónica,Calle 3 #59-35,Santiago de Cali,3.437426,-76.557408,Casa
887904,2025-04-27,,"",1,2,San Cayetano,Transversal 25 #60-26,Santiago de Cali,3.44228,-76.521592,Apartamento
863941,2025-04-27,380897000,115,5,1,Tequendama,Transversal 92 #85-12,Cali,3.406854,-76.47373,Casa
137852,2025-04-28,628121000,55,4,2,,Calle 28 #106-38,Santiago de Cali,3.442201,-76.48499,Apartamento
746835,2025-04-28,218758000,65,4,2,,Calle 95 #32-48,Cali,3.473251,-76.489874,Apartaestudio
591889,2025-04-29,750463000,217,5,1,  San Judas ,Calle 36 #18-15,Cali,3.453565,-76.450771,Apartamento
963481,2025-04-29,428060000,59,2,2,Napoles,Calle 72 #29-8,Cali,3.381954,-76.463643,Apartamento
272176,2025-04-29,524750000,145,2,3,Tequendama,Calle 95 #25-23,Cali,3.439352,-76.489634,Apartaestudio
561174,2025-04-29,262494000,63,4,,San Bosco,Calle 61 #117-4,Cali,3.394087,-76.461636,  Casa 
478239,2025-04-29,511084000,44,5,2,San Bosco,Carrera 39 #102-48,Cali,3.424839,-76.541416,Apartamento
820997,2025-04-29,232059000,53,2,1,Pance,  Avenida 103 #18-46 ,Cali,3.48314,-76.547664,Apartamento
641727,2025-04-29,274210000,113,3,1,Pance,Avenida 80 #40-20,  Cali ,3.395223,-76.478414,Casa
124512,2025-04-30,390191000,78,2,1,San Antonio,Transversal 119 #103-4,Cali,3.43263,-76.470364,Apartamento
200870,2025-04-30,517754000,77,3,3,San Bosco,Calle 58 #41-50,Cali,3.438288,-76.475915,Casa
645564,2025-04-30,319124000,152,5,,  Centenario ,  Calle 79 #101-10 ,Cali,3.413493,-76.458245,Casa
612045,2025-04-30,361403000,196,4,2,  El Ingenio ,Calle 44 #40-5,Cali,3.459292,-76.483963,Casa
560764,2025-04-30,251508000,74,1,2,San Judas,Carrera 97 #114-21,Santiago de Cali,3.435897,-76.546365,  Casa 
658929,2025-04-30,201261000,118,5,1,Pance,Carrera 73 #3-28,Cali,3.410408,-76.502428,  Apartamento 
155601,2025-04-30,603691000,64,6,2,San Judas,Avenida 53 #87-35,Cali,3.463527,-76.511841,  Apartamento 
978138,2025-04-30,268248000,96,4,2,  San Fernando ,Carrera 90 #50-22,Cali,3.468754,-76.50603,Casa
591748,2025-04-30,312163000,35,3,1,Ciudad  Jardín,Carrera 62 #10-21,Cali,3.473082,-76.483782,Apartamento
860841,2025-05-01,200028000,148,2,1,El Ingenio,Calle 11 #51-40,Cali,3.386009,-76.488706,Apartamento
940759,2025-05-01,483126000,64,6,3,San Cayetano,Calle 115 #106-59,Cali,3.477255,-76.493485,Apartamento
377743,2025-05-02,362848000,52,4,4,  San Fernando ,Carrera 49 #15-55,Cali,3.430228,-76.498377,Apartamento
651014,2025-05-02,402538000,41,4,2,  San Fernando ,Carrera 4 #52-24,Cali,3.415363,-76.560006,Apartaestudio
552435,2025-05-02,440283000,136,3,2,El Ingenio,Transversal 101 #41-60,Cali,3.433574,-76.473289,Casa
307354,2025-05-02,442530000,69,3,3,La Flora,,  Cali ,3.414739,-76.514064,Apartaestudio
485236,2025-05-02,277114000,57,4,1,Pance,Carrera 59 #89-50,Santiago de Cali,3.387239,-76.526474,Casa
141623,2025-05-02,377753000,73,3,2,Ciudad  Jardín,Transversal 107 #3-28,Santiago de Cali,3.428427,-76.568225,Apartaestudio
651014,2025-05-02,402538000,41,4,2,  San Fernando ,Carrera 4 #52-24,Cali,3.415363,-76.560006,Apartaestudio
852675,2025-05-03,645830000,159,5,5,Granada,Avenida 1 #7-29,Santiago de Cali,3.404848,-76.525808,Apartaestudio
266415,2025-05-03,,76,2,"",Centenario,Calle 11 #47-43,Santiago de Cali,3.487712,-76.484622,  Casa 
965277,2025-05-04,273544000,113,2,1,  San Bosco ,Carrera 60 #118-11,Santiago de Cali,3.400223,-76.456757,Apartaestudio
185200,2025-05-04,180404000,92,3,2,San Judas,Carrera 119 #89-16,Cali,3.463691,-76.552884,  Casa 
228416,2025-05-04,406277000,102,1,1,San Fernando,Avenida 95 #38-24,Cali,3.3919,-76.513708,Casa
688458,2025-05-04,231972000,58,1,2,Pance,Carrera 29 #58-3,Cali,3.465283,-76.496847,  Apartaestudio 
218716,2025-05-05,339872000,91,2,2,San Antonio,Carrera 47 #14-2,Cali,3.416071,-76.519318,Casa
676034,2025-05-05,364656000,91,3,3,Napoles,Transversal 70 #32-20,Cali,3.487481,-76.505047,Apartaestudio
136003,2025-05-05,572825000,60,3,4,Granada,Transversal 103 #66-20,Cali,3.4456,-76.48079,Casa
804106,2025-05-05,609553000,85,2,2,Centenario,Avenida 23 #61-55,Cali,3.406092,-76.560313,Casa
354647,2025-05-06,749074000,108,3,2,  San Bosco ,Transversal 13 #15-37,Cali,3.413854,-76.553036,Apartamento
435881,2025-05-06,417583000,74,4,5,San  Antonio,  Transversal 2 #18-44 ,Cali,3.463818,-76.545353,Apartamento
861501,2025-05-06,350194000,79,4,3,El Refugio,Calle 7 #65-28,Cali,3.397456,-76.506158,Casa
873054,2025-05-06,310096000,56,3,1,San  Antonio,Calle 29 #53-41,Santiago de Cali,3.471662,-76.472634,  Casa 
558236,2025-05-06,300379000,59,3,2,"",Avenida 97 #26-56,  Cali ,3.489188,-76.546599,Casa
447165,2025-05-06,195088000,,6,2,El Ingenio,  Calle 28 #102-37 ,Cali,3.400229,-76.558111,Apartaestudio
355930,2025-05-06,535882000,231,6,1,San  Antonio,Calle 54 #6-58,  Cali ,3.421975,-76.526041,Casa
514035,2025-05-07,"",70,2,1,Centenario,Avenida 14 #12-3,Cali,3.387142,-76.454048,Casa
643688,2025-05-07,389767000,33,3,4,San Cayetano,Transversal 29 #65-18,Cali,3.391116,-76.471037,Apartamento
793290,2025-05-07,263223000,70,5,2,La Flora,Calle 1 #57-12,Cali,3.38466,-76.484351,Casa
998802,2025-05-07,558354000,60,"",1,El Ingenio,Calle 62 #98-34,Cali,3.449504,-76.456813,Apartamento
519730,2025-05-07,334168000,76,1,1,  Pance ,Transversal 68 #110-38,Cali,3.431528,-76.50646,Casa
755245,2025-05-07,513599000,47,4,4,Ciudad  Jardín,Avenida 40 #24-55,Cali,3.426399,-76.549292,Apartaestudio
856239,2025-05-07,215517000,128,5,2,Pance,  Avenida 71 #74-18 ,Cali,3.411681,-76.496182,Apartamento
218944,2025-05-08,208387000,134,1,2,,Avenida 29 #3-26,"",3.42178,-76.566445,Casa
185305,2025-05-08,346072000,103,4,1,  Centenario ,Avenida 71 #87-13,Santiago de Cali,3.463644,-76.553759,Apartamento
237250,2025-05-08,493476000,123,6,1,El Refugio,Carrera 48 #22-15,Cali,3.440568,-76.566618,Casa
151268,2025-05-08,301711000,183,3,1,San  Antonio,  Avenida 2 #63-5 ,Cali,3.424596,-76.538575,  Casa 
526087,2025-05-08,263676000,88,2,5,  El Ingenio ,Calle 34 #120-18,Cali,3.387123,-76.472566,Apartamento
966390,2025-05-08,1110877000,176,4,2,Centenario,Carrera 66 #77-11,"",3.469321,-76.553557,Apartaestudio
905742,2025-05-09,352410000,102,4,2,  San Cayetano ,,Cali,3.483451,-76.486541,Casa
730545,2025-05-09,632467000,79,2,4,La Flora,Transversal 72 #31-54,Santiago de Cali,3.432558,-76.539998,Apartamento
703232,2025-05-09,392452000,44,1,1,Pance,Carrera 93 #2-11,Cali,3.478236,-76.523093,Apartaestudio
141476,2025-05-09,357454000,54,4,2,San Cayetano,Avenida 6 #93-48,Santiago de Cali,3.431346,-76.481038,Apartaestudio
835350,2025-05-09,226882000,76,4,1,  San Fernando ,Avenida 108 #55-6,Cali,3.462967,-76.52653,Casa
882111,2025-05-09,604798000,51,2,2,San Antonio,Calle 42 #32-40,Cali,3.469354,-76.537638,Casa
157782,2025-05-09,284456000,83,5,1,Napoles,Avenida 51 #94-40,Cali,3.478109,-76.478427,Casa
411876,2025-05-09,511450000,103,3,4,San Cayetano,Calle 110 #52-2,Cali,3.480006,-76.515044,Casa
986468,2025-05-09,332295000,146,5,3,Pance,Avenida 91 #27-39,Cali,3.397536,-76.491634,Casa
544215,2025-05-10,168525000,74,"",1,Tequendama,Calle 2 #32-55,"",3.468157,-76.483784,  Apartamento 
489997,2025-05-10,327693000,153,1,2,Napoles,Carrera 84 #4-20,Cali,3.458967,-76.4941,Apartamento
626956,2025-05-10,494233000,78,1,3,Ciudad  Jardín,Transversal 91 #80-48,Cali,3.459464,-76.486599,Apartaestudio
213287,2025-05-11,356093000,111,2,2,El Refugio,Calle 73 #30-27,Santiago de Cali,3.414369,-76.505318,Apartaestudio
136137,2025-05-11,360768000,38,2,3,San Bosco,Calle 105 #72-57,Cali,3.421159,-76.469497,Apartamento
547301,2025-05-11,134843000,52,3,1,  Centenario ,Carrera 61 #42-26,Cali,3.391449,-76.488826,Casa
330710,2025-05-11,465536000,31,5,3,El Refugio,Calle 97 #76-13,Santiago de Cali,3.453316,-76.476777,Apartaestudio
527393,2025-05-11,325387000,58,4,1,San Bosco,  Transversal 105 #61-60 ,Cali,3.41275,-76.474677,Casa
694882,2025-05-11,252872000,71,1,2,Tequendama,Calle 61 #40-58,  Cali ,3.40389,-76.453429,Apartamento
197883,2025-05-11,244853000,121,4,4,Pance,Transversal 44 #37-24,Santiago de Cali,3.489877,-76.510076,Apartamento
395590,2025-05-11,654915000,88,1,2,San Antonio,  Avenida 23 #50-43 ,Cali,3.396366,-76.523698,Casa
925569,2025-05-12,559974000,27,"",2,Granada,Avenida 27 #87-26,  Cali ,3.39063,-76.536272,
906747,2025-05-12,886288000,166,1,3,San Cayetano,Calle 79 #75-6,Cali,3.480876,-76.454178,Casa
785088,2025-05-12,158181000,53,3,1,Pance,Avenida 29 #75-46,Cali,3.412494,-76.475707,Apartamento
197209,2025-05-12,130214000,70,1,3,Pance,Carrera 107 #85-8,Cali,3.406056,-76.470718,Apartamento
125982,2025-05-12,638337000,128,1,1,Tequendama,Avenida 63 #107-25,Cali,3.480791,-76.483772,Apartamento
784774,2025-05-12,722397000,63,5,1,San Cayetano,Avenida 19 #52-31,Cali,3.44572,-76.546064,Casa
601932,2025-05-13,80438000,113,5,3,Ciudad  Jardín,Transversal 43 #14-49,Cali,3.488466,-76.51674,Apartaestudio
683692,2025-05-13,406121000,33,3,1,San Antonio,Transversal 26 #87-49,  Cali ,3.430371,-76.553435,  Apartamento 
969311,2025-05-13,186944000,123,3,2,Granada,Calle 18 #74-12,Cali,3.477522,-76.514105,Apartamento
346502,2025-05-13,492581000,125,1,2,  Pance ,Carrera 103 #17-44,Cali,3.417153,-76.523572,Apartamento
338734,2025-05-14,174536000,25,2,2,Tequendama,Calle 9 #106-39,"",3.486906,-76.54333,Apartaestudio
679508,2025-05-14,586885000,81,1,4,San Cayetano,Transversal 92 #107-5,Cali,3.4474,-76.460783,Casa
688136,2025-05-14,242029000,198,2,1,San  Antonio,Calle 84 #28-46,Cali,3.412904,-76.504876,Casa
402060,2025-05-15,,77,3,1,San Judas,Carrera 83 #73-18,Santiago de Cali,3.460259,-76.552033,Casa
958391,2025-05-15,581093000,86,6,1,Tequendama,Avenida 2 #68-22,Cali,3.41113,-76.518814,Casa
388111,2025-05-15,444272000,100,3,2,El Ingenio,Avenida 49 #77-29,Cali,3.426957,-76.465618,Apartamento
558912,2025-05-15,216839000,53,1,1,Centenario,Avenida 43 #15-45,Santiago de Cali,3.481085,-76.568641,""
489877,2025-05-15,668270000,104,1,4,  San  Antonio ,,Cali,3.482583,-76.541635,Apartaestudio
441081,2025-05-16,723408000,80,6,3,  Ciudad  Jardín ,Carrera 2 #74-57,Cali,3.395398,-76.546099,Casa
414826,2025-05-16,359092000,111,3,1,El Refugio,Transversal 9 #118-7,Cali,3.400365,-76.553855,Apartaestudio
766933,2025-05-16,296946000,93,1,4,San  Antonio,Calle 21 #54-22,Cali,3.474124,-76.546884,Casa
299236,2025-05-17,217185000,98,3,1,  San Cayetano ,Transversal 87 #106-22,Cali,3.41518,-76.567135,  Casa 
690850,2025-05-17,449808000,151,2,1,Ciudad  Jardín,Calle 37 #45-58,  Cali ,3.396028,-76.550445,  Casa 
210791,2025-05-18,347175000,100,1,1,Pance,Avenida 49 #82-46,Cali,3.456711,-76.490787,  Casa 
201285,2025-05-18,266169000,74,2,"",San Antonio,Avenida 9 #70-32,"",3.412593,-76.451101,Apartaestudio
980725,2025-05-18,127965000,39,3,1,"",Transversal 89 #18-4,Cali,3.489628,-76.565472,Apartaestudio
834378,2025-05-18,824627000,60,5,1,San Antonio,Avenida 59 #82-22,Santiago de Cali,3.451529,-76.549609,  Apartamento 
828571,2025-05-18,315872000,117,2,2,  San Antonio ,Calle 38 #69-35,Santiago de Cali,3.396091,-76.549524,Casa
437938,2025-05-18,269931000,110,3,3,San  Antonio,Avenida 58 #34-39,Cali,3.382208,-76.551639,Casa
961237,2025-05-18,147441000,64,1,4,Ciudad  Jardín,Calle 53 #93-27,Santiago de Cali,3.39762,-76.482001,Casa
882896,2025-05-18,994938000,116,1,4,Santa Mónica,Carrera 34 #38-6,Cali,3.433538,-76.54425,Apartamento
730161,2025-05-19,436086000,90,1,2,Santa Mónica,Calle 78 #70-50,Cali,3.40281,-76.537243,Casa
797769,2025-05-19,320722000,98,1,1,  Granada ,Avenida 47 #65-50,Cali,3.444036,-76.553544,Casa
941239,2025-05-20,,102,6,2,San Antonio,Calle 17 #54-17,Cali,3.394332,-76.509946,Casa
873945,2025-05-20,475194000,207,3,3,San Cayetano,Transversal 13 #13-56,  Cali ,3.456009,-76.520177,Apartamento
976216,2025-05-20,436488000,73,5,3,Pance,Calle 13 #74-8,  Cali ,3.422278,-76.46789,Apartaestudio
451778,2025-05-20,395342000,54,4,1,  San Bosco ,  Carrera 65 #63-40 ,Cali,3.471103,-76.566456,Apartamento
873945,2025-05-20,475194000,207,3,3,San Cayetano,Transversal 13 #13-56,  Cali ,3.456009,-76.520177,Apartamento
415238,2025-05-21,316153000,56,2,3,San  Antonio,Avenida 11 #94-59,Cali,3.403158,-76.52779,Casa
153667,2025-05-22,303602000,137,1,3,San Fernando,Avenida 2 #45-24,Cali,3.382708,-76.520679,Apartamento
832078,2025-05-22,163236000,63,,2,San Fernando,Calle 34 #77-47,Cali,3.42204,-76.543466,Casa
659134,2025-05-22,319063000,58,1,2,San Antonio,Avenida 40 #28-14,  Cali ,3.426124,-76.532797,Apartamento
334330,2025-05-23,455359000,137,1,1,  El Ingenio ,Transversal 37 #19-58,Santiago de Cali,3.475668,-76.563278,Apartamento
884441,2025-05-23,568826000,229,4,2,San Bosco,Transversal 118 #98-6,Cali,3.463823,-76.519692,Casa
425639,2025-05-23,689003000,190,5,1,Tequendama,Carrera 19 #43-27,Cali,3.482421,-76.542793,Casa
705157,2025-05-24,352235000,120,2,3,San Antonio,Calle 68 #87-19,Cali,3.391396,-76.454966,Apartamento
945327,2025-05-24,"",83,5,1,Pance,  Transversal 23 #117-25 ,Cali,3.422369,-76.512526,Casa
253440,2025-05-24,459809000,244,"",1,  Santa Mónica ,Avenida 97 #42-5,Cali,3.442778,-76.560667,  Apartaestudio 
945327,2025-05-24,"",83,5,1,Pance,  Transversal 23 #117-25 ,Cali,3.422369,-76.512526,Casa
805145,2025-05-25,267427000,97,3,3,Centenario,Avenida 8 #71-53,Cali,3.4256,-76.477176,Casa
166652,2025-05-25,589879000,94,2,3,Centenario,Avenida 58 #97-33,Cali,3.463182,-76.56735,Casa
898054,2025-05-25,316825000,69,2,2,San Judas,Avenida 109 #52-39,Santiago de Cali,3.468468,-76.456911,  Casa 
